,user_id,review_count
31688,Fm6cQtUyU-k5LeDXP7sw3A,18
31689,_oY5ZN0ON-B-LQ2vbMK8Rg,50
31690,tPSfPK5G9leljz_N4JFpfA,5
31691,va99NqeY37kk-vGOm5xpJQ,2
31692,wVYJrOP0LshdDhfRxE7N_A,7
31693,6qisvoH2D0zhUMoCiWZ6IQ,26
31694,60RwPOf4HGLyXzDoUhMuNw,61
31695,5SXPUu8ae1v3g_15cZliWA,10
31696,JugzkGIpN_5lgcvXvONiOw,16
31697,In9a5VyAB2fbdTBQpBgXog,11
31698,mX80rCKyq_XnvBU7nV3kEw,3
31699,dWAbLSSeVtQWPw6PeuIqXA,2
31700,CWlvW87OiP73tmB1zF-D0A,12
31701,9vn8GrRNYZ9JjElKJj7nYg,4
31702,SlkEbl4rENts8OEB0vkrAQ,3
31703,iTuCszF05kySetvXTdATsA,63
31704,nvM_vOknMD5RH3Y9lAK5yw,17
31705,7OT1PxC-wucOvtUcqDrBGw,8
31706,FL3k_TdKVWFF3OY47SpcTg,17
31707,8Jxdr0KTjw5OCPzUubQfRw,2
31708,92ZsUkC9V_B59RKEFF3_4Q,168
31709,_sQFeSDophe3_ujReEqumw,2
31710,dFYeSy6k-ck2HOyqU_L4Sw,6
31711,dCFOSFcBppu9ofacOISh9w,15
31712,L_DhUhGi3V5rdKQRbd1p6g,5
31713,qvoHCkG9Wm9EWSwJ-uI7bw,6
31714,br3TztR6o_A6tq92CeyHjA,39
31715,GZaxivMPVKyypPC4myMJkA,9
31716,M4ccMrLaFmx0RLyVDLjbgg,97
31717,1omcSube4o8VVI5Lf2cTeg,4
31718,UwYfZ9fdG-zR-LfIb5fyew,126
31719,zQUadf6NutNKBwam3tC01Q,71
31720,suRoi6fJjOSdzBMWzaZ5sQ,439
31721,Sm8Vc5ebaw4CRooUKlvv6Q,218
31722,yDBHKkWEld05vL4LiAazRg,6
31723,oZTw7RE95YAK6akfBq9W-g,4
31724,BrFtBcUp7ZvOtf2Zkcmzrg,64
31725,r2f7Tp-P53Ua5-nCdcsl2g,102
31726,x5tvvp5HpgkppgjYmKEitQ,2
31727,CDGDjwFQQriSOO7gJnA56w,2
31728,Ueq3WKgTuj0EKA-RVqHwYw,52
31729,wQ7aR99gBCPaiE_fD0jiyQ,3
31730,m8RwCnuMcYFJu-kPrwrG5Q,131
31731,xacDg5HVrxUzW34dYA8T-w,4
31732,6OvUYYvt8f5sxI8OaAAxyA,15
31733,HiAPN4m6nkBrKytKMZdxsA,8
31734,e9HXgY_GqcsbJfMig2_RQw,112
31735,QKtZjQISwWTAmNPJstootw,10
31736,Ag2X-EtjBlou0eTJ7HtqyQ,1
31737,U1f8XB7tfmx5wyH0m5pxyQ,12
31738,uRx3R2Sqk8lwNbt4ny_bKg,1
31739,xz5G7dU9DjOWUJ_VAfp_qA,37
31740,_26g0EPpuph-ZbgtKnBkIQ,1
31741,F2-kL49Yu4myqnJl4qI7_Q,11
31742,wzb5nL73Rn5K3o7-00eAuQ,147
31743,XovxwjSNxJqk-KYJcuXuPQ,1
31744,_rnI7nJW_dDIDM-2WqK97Q,9
31745,UdPg-yCh9DtGR1Vx55MQZA,2
31746,Xn-vxZNzVVWwzRrUtO5arg,1
31747,6WxhaJVulNUUsNZJ7waaGw,65
31748,IXORx-1trt-pK4gdPu34YA,278
31749,0y9vX15aSBMCgm0iQQF7jw,36
31750,yNXXxUXIQUDomk3yhMiVgQ,3
31751,aMVMzjSl0qM9QDBe5-d3Yw,3
31752,vh6J0CofST-Aoq-sjvMPyQ,1
31753,ytxOfgK5C9E4slvMxn9h9A,2
31754,CvXePAXGO1e9kJ8aQ4oNhw,3
31755,D7vBXlMbc72Qd4DelSFpZw,83
31756,wqL-p7xsbIPyT2Bk-Xam3g,4
31757,XvrMhISWyhgAGVtchWSL4g,2
31758,BIigoyHX-W2Y7m0ePiYPBA,442
31759,VJhwb3Vn8hyXu0nCLe-Mpw,33
31760,Q4nZArdLhLSptrL2WqoJjQ,45
31761,I8mfczria5yISiy6wTVJ7Q,139
31762,BaY8Ic_dkNKO0QM9x8EOmw,22
31763,eUmp-u3ZP3EedCkGEdTpKA,1
31764,n3TDPio38lQXL1EWiSUAjw,8
31765,UbBKq5Fu1zZGg2HJSvKWWQ,4
31766,clRC8Rmlkl5_gfw4SsRMEg,30
31767,aF5nEFWWKdfDWsgWs1CcGw,2
31768,35DGwUmKgb2_fiwEnS-UOg,107
31769,S1UfaWG22oLVqVxZJkTLxg,192
31770,7X79eymtVXYzrWWSuDrOSw,3
31771,azAGPc9xN_Iv6EN4916f9A,2
31772,cOxuKWY1W088fxlSxu73KA,19
31773,NNoMPBgkH57LTGd5h1zMgA,7
31774,DTZu_5aL69W0AJtPS_UK5Q,112
31775,ms0iql9V3qDadi63h_G31w,4
31776,BGA45-IXc0tR_rxP8HpNQg,18
31777,r64205M8WHgSJlbrzgqLgw,29
31778,47Jt_QggDahagBqdPEgEJg,52
31779,Dt7mxFwIgiiDWEoJVUPyxA,146
31780,6fFBytmYYXPMfcCApRdc9Q,1
31781,5hVygpdRLJPQeWMPWFg2sQ,7
31782,MIFeW7gHOZvb4nYH8KFzfw,25
31783,B1vuIqNTWLHruPfsZ0djew,8
31784,nhSHqKfVmM3ZRZ68y3ayTg,24
31785,9EgVIVMuEFmYP-4ATQXNSg,4
31786,Kc4Et23aXIIJAHtnlr_2pg,143
31787,LX_Z0r6sXllaoSI2CIfpCg,19
31788,ceCj1tLvv8dnLgL2O6pAeg,3
31789,0un6UEK4xzoxLb-mFhJJcA,46
31790,qgGfXAY50hvYk4fjuggOGQ,18
31791,kPebWtcSjnrO7wygFWHmEA,14
31792,ezW02HA5b_tIBZxN76wXOA,55
31793,8kvU933KNrMcGMvx23EUMw,1
31794,j4JnO9yI84JKy37uriFLMA,7
31795,i6bWK7ElsURYJbbsAkZHUg,15
31796,qAgYnztyrnUoUgcS0PTPEg,1
31797,ygCfSMDjnFCvdOCXTJwLWA,15
31798,XMob8DQYw6NC1rejJnxjow,3
31799,PMf2H3bn-XmsQcxEZJbO0g,6
31800,ZAOvKAGtQ64h8UQVqwoWCA,4
31801,yZcU1x4wr9nq2iyGwizzTg,3
31802,FjhGFJ0wwFrjxA5jBH1i2w,47
31803,B6zXvFlg-VR3L04bsSK0zQ,1
31804,XuXoUX4TWmjsvPREZr0-1Q,30
31805,I7hNqGVQqxmKoP-P_-AvMQ,3
31806,Jj7bjiQVS7odrsTG-DVx7w,12
31807,cHKVZ0TNLLf3iTJ15cHMzA,58
31808,Hq_p_-ACBlv3CIhQePy7RA,15
31809,r7GmMNSf1ioMTYossLkGJQ,96
31810,Vcjt0EfwmhMIMesTEuaCVA,29
31811,IPQ_lj2Muxrk0wvfus1BYA,6
31812,LphFq3dB7y9aEbqB7UftqQ,20
31813,y86f0GtUKb5Sx7AP_dry4w,233
31814,hwrVhKOrF1aGL3OIm4TxRg,49
31815,mRsIsmzclDNbnGq6NXHyQQ,297
31816,51F2D9e9pXJkTys_RrDT4A,19
31817,EMW_TzQoGIcdy3l2CMh7vQ,5
31818,8CyTI8-NlklN-ERE8mPbrw,104
31819,yYKTplhJP0YuLnTd0e2GLw,1
31820,DnVvWwb3d2lHVoaxPjlYCQ,3
31821,JVJPrrskt5EYV5aXnvw1Eg,3
31822,jMcZcbpTg8-BAyNk45warQ,9
31823,DrKTZz_DgJSKch1yiJveZQ,13
31824,Yaq28mlEEiopt9TVmcauwA,1
31825,nnfbZsY3Z_wTGg3ZC94E_A,41
31826,nANmPJOnXCkU0-7CNRCK5w,1
31827,4Xwo12Uxb0EPmHMe5rgHMA,182
31828,eiiXoxbl2nzTy3VTsOd-Qw,1032
31829,CaaLu7kCFh74AI3zyLO_IA,42
31830,mL4CkTueL3cM0jjeMIUCqg,64
31831,Agywwcf3GE0z7ID7h5Dxfg,1
31832,2_4BTQxooHY4Jm05zlhf9Q,5
31833,qRg_8ByuH12bAd5Yjvxu0g,350
31834,2e-uzApJWUGRnAj27azFpA,22
31835,AJ30CfhU9D2s7zdgF5vCwg,28
31836,IHXvCEe8bs_yRl5f9HVFeA,114
31837,3oG4TrBPgyGFr3c9SecEPA,4
31838,WsaLokxYZepIgnpyac87VA,116
31839,ziHyiTqT38Mt-7w8Z6kCgw,98
31840,DidMHhAGWxu9m0Tro2erMA,8
31841,XdUDCRK3xUIetjWwVWhhkQ,204
31842,d__UNSubB9YhDkLxNwlBHw,2
31843,eitP_00Z93iU_xya0h2DCA,14
31844,9VwP2u3EjRMwKnibLJ4GlQ,8
31845,ICthI1e3cYsr4pIqamQNMQ,51
31846,ERbfQjHNz0NELCk1GHwcgw,6
31847,rKCGmMxkNfApcEB4YqxUaA,1
31848,MxMf3-XBc-o7zwTS2sSGRA,3
31849,eXdBmPHfbnEhjtwyVzYLjg,136
31850,YWIB0UPM4L50_RSW9oJagw,34
31851,Tn11AQGoGMwe9zf7Jgdguw,2
31852,z79E1dmA4OxSUFEcRPCNsA,8
31853,9DB5-S2v8QzjboV647ZkTw,3
31854,eqrCpqYHAnIVDjKzRfA_Ag,20
31855,wH0abUz_EQGC9VciLShp0A,1
31856,MjdQiKzPs_JXizd0cRVFFw,160
31857,nXuk2s1Fu1hXtwfD2lCSCw,1
31858,s6eTOlgSuNgTKePWbuAhyQ,1
31859,dM90pGbZdThQbwmhtLDEdg,5
31860,cmFxSS-zcktYCvaWdf2AZw,84
31861,5l4PETuuSGccqwM_uf_3YA,170
31862,EBpWd4o1U4xP9PBHr1UM1A,1
31863,yQHXmsj935tBuXpkZJAd5Q,41
31864,IpO2GbD5J1dvJREp5KzRdQ,148
31865,DbtMUS89cBy28HVNnAY6eQ,4
31866,mP_ur_tjpBU4Y4CvxLOwuQ,1
31867,6f_yMcE2g1trIwG1Fytz4w,5
31868,danTTL49W955O-ZZAfgWmA,7
31869,bF_tYAUu-JuRVImoSYgnwQ,3
31870,66sboRZ4p3wiMlKZcopaxg,23
31871,hZ3guAPCVE89ewR7C9h2XA,22
31872,hzefWq8dsj_V38e5lB5Vaw,9
31873,Ay7mC8kS3Q7-hYFFtvHWYw,4
31874,QRMFGlR2WtXTYh4lyTBtmw,13
31875,G1-4S0kOOxru1svawQkQow,123
31876,7n1ykwMxWnlhx7g8w4kttg,2
31877,zFAfQs_79fV0CQOyNC1KbQ,101
31878,idZkyAUPfCzQ27pm4l5Jyg,65
31879,gcnSDtD3PoPoG1DYhZVwzQ,41
31880,lDBkjaiazlp2EEcGK85OIQ,7
31881,eEfaUX-96kt_b_nOtk24DQ,154
31882,ZjhKP2hvgeIv_i2zxM1Tbg,4
31883,gsP0-2bjb_Twk4BfewIFVA,75
31884,n2gl2TkrBz0BXJAKjSBBKw,3
31885,hRpphYv8q-1guBsbLkmN7g,7
31886,FSy1IVmKFXmW8vF15Q15Aw,1
31887,eH2Bne0LdcFs3Yjwlaeu3w,1
31888,whbNBtbS9BYOV6GuK6WowA,4
31889,RfBzhDpQbNgYSb8etLAvWg,14
31890,-9MROOsEGvcy7zV3paR6GA,1
31891,fzpEyaqmk9I7JXqUSkcazg,29
31892,X9U54S5iaJE6Z36yZJoA3A,38
31893,cHdSQISeMpp8HlCWgNb1QQ,587
31894,68dqd1RwsEoAi3uMo7_fsg,194
31895,c4Z_n8YTFjn5cA4WPuxuqA,38
31896,ee6hE1Y2T6AMv6Z6JCQS0w,4
31897,ah0txJq2kKYqodl_wgc_8Q,75
31898,Fd2NrydWaTL-97BwPfOPQg,2
31899,ei6xW3iCsnHoIbhSEi_BMw,5
31900,G4ILuWAyR72tM446L7ekPA,7
31901,UhcJy_t6fp6E9_Rovzg-Hw,53
31902,zHKDrYzkIfanNRKbs0sQMA,1
31903,jHQnDdMncDVZd9Ecpx7AZw,116
31904,HZ0uRG1Xct8eltExJ6_jZQ,118
31905,gvWKQnvju2zGUzbU33cO-w,19
31906,qt7PbJn4LHClycYjudxAkg,3
31907,BTYteYqlQjMnOrAjxgymEA,5
31908,L2aLrkqYmOBN7iAE1maIvQ,4
31909,YizaC2bMgKdjgoWrbaqFCg,29
31910,nbSWRIhGjsod73koELfNgw,11
31911,6_ahKvg0mnRi7El26HmBlg,75
31912,IlXKZEow7HHVmHcdP-1QTQ,624
31913,MGcSR8JBVEpHbCGyzLL25w,26
31914,f7yTJI8vXoPxBhkVuZDFvQ,2
31915,FRwnolnaM4173msyjU8jqg,93
31916,YwqmYEtH9Bge-DhlDXD7Zw,1
31917,hjiU_0El2s82pkNqOtND1A,9
31918,V9pBXyjUMH-cRDXOrcRIeg,10
31919,BZ3rHvyU1wtWQMGeFEoSdg,3
31920,xj8JavlGJUShGO3ogjNowg,45
31921,sNkamUsNcXYDUtihJlABqQ,2
31922,7KnLMwVAi1DMrqHaod9jmg,329
31923,jjJYTGWJ71ljU3FW8dm5QA,8
31924,JDJqrmhUrYEGA7m07BidHw,6
31925,lhvhRiIxEgK6VcygxtKQ8Q,1
31926,GA07_ywp1Yr6_xVb1hlBIA,40
31927,fRfgD6Q4-6ZEgD-TSgd50Q,1
31928,0tzZQnUXaD00BjuRhYKIRg,1
31929,0gNLFaK3rDQUQwEFYeXMTQ,1
31930,ZMzxLGZYCtplGN-gYSU31Q,206
31931,moj_NhzDqQNpJtoKNJfURg,1
31932,Xz8_50Ftl2NAzItnMq-S3A,17
31933,DECuRZwkUw8ELQZfNGef2Q,138
31934,T6QT34_hi5yBdXf15KbLnw,16
31935,GT0fU5mmvtDZCNpeK95e1g,148
31936,AGi8lh7GSJXWP9XPns6VTg,3
31937,OW2O0lYEfxts7iDDCAxy0w,35
31938,1aek7k4C4Q1yvs6QabZKww,310
31939,iNI_dhBnBNTFeXtE5aVUMg,2
31940,wYCy3_PI-IrGv5G6pvVJvQ,116
31941,q8L1Br9n4RsNCZa8e0chHQ,10
31942,1CnAgwawv5SUHEDeh8_9ew,2
31943,jA0QzMCOnv2IFoR3LfF1VA,28
31944,NthsK17T6Nyz1YktEpPMxg,8
31945,ZtgIj6hVFzh6YE_i6dPWYg,92
31946,JECKoq0-RgpLPgpZnQ8dJw,22
31947,p4dved0OUoh-lKaXSTdCXA,1052
31948,E8ts0cJC5qdjip1T9veW0g,95
31949,-QJ-gdHj68WCUzxizDFCgw,5
31950,GX3sFOidgoESXSHnwFOsCQ,1
31951,vueW1L-66j0oKA_GjUHBvw,6
31952,CFIU1GMlv0Vj8UMqFJGmPg,374
31953,VkqhMVD9qrv28Q8jbeesCw,9
31954,ovLTZgmHdbWL371u-CiSeA,2
31955,4mUrT3msY8tj45yDjvBhyQ,159
31956,vupe_xu-geTO-gtLhfwblg,78
31957,SDytcPY5fiuuDbTkPE8GyA,1466
31958,2Alx8yMDzQoJU1nRB06bYA,11
31959,k48lD5uKz1SkG8pkbJ_1Ug,64
31960,WW8xQsb9dcZYs4kHOalppw,3
31961,EHGlrx7eW7FhL7ce7bx0Zw,9
31962,BLdVvb1DwEtZcsp-jthxWQ,78
31963,5FYOguf_jZJmKThhBENXVw,6
31964,0OOgWAaEnpiMOOpsm34JMA,14
31965,C98833tP0DpJ6RPctQYyow,319
31966,2Y0CMIEEo7ImqZU2Dj3Ngg,34
31967,OcXiSfyk8NAjvdZaMjDGtQ,11
31968,8T63VEQx9_AT4pq3LSk3MQ,9
31969,MO4kqOMmbjDHTa_nYstobQ,5
31970,YYLDPgetN_4NoPW_tWlkYg,692
31971,ShJGwGlHDR2JBrtaT2iAIA,92
31972,nywTcV66aVVQr6g7F59iNQ,11
31973,tjwblGkWN9m0vsGaypJ0Vw,617
31974,IQo8SaW2-MbJS1a0D4IqOA,1
31975,nBvMaWUueqozDcroGnpHMw,141
31976,hAqwLT09SzQwCuOFgQqw-A,19
31977,K-XcsneBVB2yjqJ9VdybHg,2
31978,udJnL_pVf0hRXUT2MzTrAA,7
31979,IpxoDUb6agzJ6Y23Zmp8kg,2
31980,ks0A-5pHj6snO8V1XEp1fw,24
31981,koXmiHbDcHdIlq5jlVSnvg,26
31982,Pn1YSZyBxYSY0Lpvy-rWTg,3
31983,GLzRuBkD5LMHVGFZDhCxpQ,55
31984,HPXURw1W_EJX67S5iLDbdQ,13
31985,ydTiqDqWPRUq1gGjDWuPtg,9
31986,sKf4hIrCanmXKEDDdiz9Jw,21
31987,tqPVlhyQGLwo-GBkVuT8pQ,69
31988,VR0cCuKzpeS19IszZO5uJQ,26
31989,cYayDzb7v0VAyqaGSdYlZQ,4
31990,h_j3QOD-P-GA9IcMJyjbIQ,2
31991,fRFo4zm0TSUr1oR113NFoA,107
31992,qX95DUmabJ3zkWj55m-dlw,70
31993,OJ5DJw2I9uE_eLoK-40kZQ,4
31994,lI_PqsHSEVN783tF4jCbOw,32
31995,R66XgYivpjFzb4s6r8YV5Q,12
31996,JTU-BIvyGlZAc3cONjT92g,4
31997,yI-N2IcB21dugK29ltl_iQ,24
31998,jg0eeUYN7zNLjmZiCgsxzg,9
31999,11WQw1pPip400jBf4SSH8A,6
32000,YHjIK7y8NMtvor7vjgj_bQ,4
32001,00MXdA1qIMxftPND2g-cew,1
32002,eE8Kjr58g8iKAco93wCzPw,2
32003,E800fpuS35u7QcGRu0pSSQ,2
32004,iCU4fCv7PwB4A6ufikZovg,3
32005,TvGeNkAkf792aLRrwf0KCw,17
32006,tcpoP94tzFXj1Maqiaj3OQ,2
32007,AVtm93w7YuvYUsSZAc7TPQ,3
32008,15yBx1HLbP3cMkOmdys06Q,37
32009,J_KCec0Gwdtu_hirAlxgug,6
32010,PrDDs8rK9gcCfUubMYAHsA,18
32011,IDp9lQ11yQClEpAlvdNmSA,3
32012,SNbfhXTCA3y-0KHaa0atOA,4
32013,ZintKm1AB5nFYsj-nDlsmw,86
32014,GASnh787Gh1aCuxmTz0ycw,69
32015,Z7tXyXePjkqjBMxNwnuZcA,71
32016,MmzYrLu9h1WlrQ_pHmCgkA,350
32017,OWZ5eMK2oHBferirAdS8-Q,21
32018,mXMVfThnmi6dnKq9NlC2ug,200
32019,iEZkj4nvu8T-mq35TYSa4g,15
32020,4FWwPUkzj8nlpNQYfjgYVQ,1
32021,DbQnWxwY6or04Ig4KcmWyQ,58
32022,ZTaFYei-vewO24thKPrlHg,41
32023,AnaykZUTIffYQuTyXaXwEg,8
32024,BJ_x0julEYNfojtPD3WbwQ,12
32025,VwWX65D_POducZhcZmNF5w,3
32026,dV1f4LSzg8KNoSdJFwF1Xw,1
32027,5QxWaCcMV-RPbrSs3Wy7jQ,1
32028,euOIZpnJPgEaR1LmD3ZfYQ,44
32029,EZf49QD93REeDBSoCO9Fzw,33
32030,mYNZchGkkZZ8FJvrIu_eQw,50
32031,LZLQwjKEQ9uYFu3Wh4TCuA,3
32032,Nw97_9RQOHnoo4Vkzim_Dg,132
32033,Sgk4AyDxXZoAClLkYufdnQ,168
32034,bZUwnLmQUT6ADDlKyh2bPg,84
32035,Hprxt1x2u83bKJPYCrGsbQ,83
32036,LiGR7wIsmqmK_oz2moXEuw,2
32037,5eeZrBEyoVN3E9ySaJ14LQ,7
32038,rskRpLufpAB7qpkmbxoFLg,3
32039,drzUduzaLLRZ5JB128ZVsg,25
32040,pPiQI-ir6rdMr6Q_3DW9Ww,15
32041,bpdMXYtL0k0YJS2JW3GhPw,1
32042,Ux48WRTdIGxDStKvJtOydg,1
32043,w06EgXrvYdfjPM59f5EWbw,2
32044,RCFpgZvXpUIcsc-MpXeAWQ,80
32045,EqJrfKs2TSEN-97EXxA7IA,119
32046,TouH_FVZDFf-mU2HF98Odg,138
32047,PQN2vqBIwCXvLaOjHAOn_Q,3
32048,BLy90gGMqPaRj8VHJpbMng,2
32049,P27_Ox0wJPci_xkXoKGbMA,8
32050,bBOC94KXaje8qpkfvMMGqA,7
32051,py4sSTKn0snxTGPt91vr8Q,124
32052,Wgq5N1kdxvrTJgtI-DCynA,18
32053,EgSFKMAhBJsdHzYLvb2DnQ,66
32054,o97vWldJeDqq5M5XkfeX1A,10
32055,8uIEWpa0_du2rEvohvxN1g,4
32056,zdKYrwnrBlZiy76ExAhKUQ,237
32057,mTHZxVXbXf-TuGcqfZB8Fw,48
32058,V33-OWaj-RTWYO2QFsTwKg,2
32059,-m2wWMUepSVL0S2RxRAgwQ,49
32060,7EQabb5fFCIreLUc64WH5w,41
32061,SQ1N4T_3urE6ZNj3NPa8rA,2
32062,HLoN9kDz37L6PIbV1EIXNA,4
32063,E81SfDqkadCo5b-NK_YJ1w,2
32064,hyVf5YCKUCwFkcUc-0QgZg,90
32065,_3YqNPSpgIQJhabqfweEFQ,338
32066,K9HrpqaxNjB-FpQxJ5v6ew,140
32067,R0e43KXI5mRxNOu9nfzTXQ,12
32068,njoE7aFzjJcYUhR21iAWyw,23
32069,tLKP5iSie7lMeTD-u7ypCw,9
32070,bGfyR3jgF-moYICdH-5kgg,2
32071,0-EKuzYzBH68d23Eq25dOg,2
32072,FepjXi7ajM65ZWJnoXNK0Q,1
32073,KTulnZCngjT_q3_6z7eGYw,9
32074,gPK15-W6XyOP3Dw5l9lptw,11
32075,_zx3X1a2HVopTz7dUUgC_Q,2
32076,H_3Sxuq7Sfj1Py1kJT4dtg,2
32077,xSrmHiFfqf4pzopu7M2vEA,2
32078,rYSxVyVpwsRY_BvKKC0IJw,3
32079,F36LC9CDqNgaN49UZrFmTQ,60
32080,qu0j85X0gb4Jx7c1FpeEUA,13
32081,xyd9oi-hlQP-rB3Sv5C-sw,13
32082,sDubVZ0SO4qV09sVGlhjEg,255
32083,x6erNzhuM_c7xW6PlqClIQ,742
32084,h4_hjmt1i6ckQJhvfliVDw,73
32085,EQLpJVphexRzmhp_EhoOxA,1
32086,ofK5Tqsjl7PlNZcabNu2qw,28
32087,A1k7dnouXbBjfNgNU0BcKQ,133
32088,PMP_kLFB2ZJ8fJxtYi1wHQ,28
32089,6BRVDMHGxrX2t8wMye244Q,107
32090,LvPhFG9RBxEvEowT-UcxIA,27
32091,01CLNxWO31eF2cAjFfGZLw,1
32092,7WihyeW3UKLPrqoodYQQUQ,13
32093,z9w3i7uyc_v_UWr8NNR5_g,2
32094,Z_W_EffRIC3qqP0cGi-19Q,13
32095,QKHm5bsOcd8Dl7f_8vOzug,282
32096,KgWThLObEhj6GfavooS2sA,30
32097,XLOwOslrNjTWu60wKYvyPQ,133
32098,BvkjLdatYsJC9ycfIoCTAQ,4
32099,B-qGFg6UmHLoemc60WhSfw,322
32100,izbfz7o4t2XztzM5zRxEqg,36
32101,HDzT_-iRqVVzknOxUvSqgg,60
32102,wXqKcO8mayEfreDwjsNCtQ,1
32103,4jfwwiCeymYHKnwWfUsiJg,3
32104,dJ7zGrwrjl7lYJmfDQWdIA,45
32105,sf6Bb6ev-HZB8b5Td4Xisg,25
32106,weYxLdPqF5QLnWUmFyz9eQ,1
32107,RuA_jku8m8mREA1QnwzXLQ,2
32108,I105LCkw8WOW8BrTi9k1zA,3
32109,PtKfq5BQPhHpbuKyYLEY1w,25
32110,E8QMKNL3TPvzMX4Wg0Bm6g,49
32111,BcC8WQcoZqFRmpw4bSkovA,82
32112,dDhIwUdnFbUrf0sGqYWL1A,22
32113,5VKtPne4rZGb36zz_bNOUA,9
32114,XV5P8f6F0CII1eEZS1TuIg,1
32115,bnqNL-g7-0i9UOP8K2zdEQ,5
32116,FTP_SZo8ad7bbyimEHmR3A,64
32117,O7CTIys4SkeVy_zRTLrzQQ,4
32118,m3BFDVEOrrIP2JR_Re5W-w,13
32119,n_xoWj0aD5OX4gJVhWI1Qw,2
32120,eucOP3DrBLLkTNYGhDcPMw,6
32121,Hypl46ZWF5JmNbhnVXbozA,15
32122,hWmh1NEYdtvL_McTbZCvLA,7
32123,fITh4R_3__Su5HJQpZ41OA,11
32124,CFpdoNyiQLXqyX1ANaf4xA,4
32125,WN8Tpm0JuPUESdgzd861tg,14
32126,szRhnKNbaiSRH8BNsfrd3g,13
32127,ESY1s1LxDHcY99lKdfdEQw,7
32128,1XPePmMzmdfP2FFJCQ-_lw,1
32129,0aDKoI0LQd8uK-DsO2uKKw,19
32130,s0NRpxSzv74S78MwEgptzw,92
32131,9mV7z6ze7gZLMDqVUM4vng,1
32132,bi9GCIVvbOoMG26gzJ7nHA,79
32133,-OCrR2i0icsN-DBklR21nQ,2
32134,RzdJX0o6gAA_8lUn7uEA8w,17
32135,ggl-d6DodXCmZVt5VJZAdg,3
32136,qY8EnJco7NHxC-G74v1h3g,1
32137,Rw7oeBbPWUpPQlRAQO33qg,35
32138,lqnfgffXflHa-ObnaN1gXw,14
32139,YdpJvdGTi0wU4d8WSGRr5Q,13
32140,ZU0a-U7bOye01mCiWN7RsA,2
32141,Mu6wz7_d6OBgRqkl4_NaXw,1605
32142,p_jfThWKGthxP5GukYK0rw,5
32143,AmO9DfZrXCObe9zHB-Fm9A,79
32144,QRREgoUGthBJAStktHbaiw,67
32145,-iolQ6_S85ZSPDMQYLBaPg,6
32146,vPFWbOaqpGUyDu8L3aqbCw,3
32147,QWV_oyKKg0cN0TZuWz9tXA,6
32148,e2WzLLMtfxJKUGA_Jq2DLw,13
32149,7KHdZS6ebXdK-f91UVvedw,17
32150,__hqv8fXuJ9w0rhDXU-nVA,122
32151,bTT1jOicTLIicGcFw5BtZQ,33
32152,jtiSa1o6Zf4Km3M8hmIFmw,51
32153,DHxV66FZAgginez9AvPKZw,159
32154,WQvQPD6rkeBabPs7uLwqQQ,28
32155,nrYoxN0Upug2pZopL_Z9Zw,2
32156,quUzdB5FOLsOtX7QMgHPmQ,153
32157,gIWzYF7HQ8FPhPZ8e1xhuA,466
32158,DorjeE4bRNI8MMpnw-J5hQ,10
32159,AiHCk_OSpnebz6nFYMC_Pg,1
32160,JoyowCsk8RXxDj9_xf7KZg,28
32161,8iItb1oQeOeVkpJIa1oI0w,664
32162,MIXnMsVzTiqvHUH3hEOVgA,230
32163,mEqmLx_I_Mk3wChUezCg_w,7
32164,sxM2l77ZyutgxQpCmpSaGw,3
32165,Y-SNFrXGnMzoW0G-JoXepg,4
32166,ImU-l2sWJdWIfZ_pnlVeSA,41
32167,au_acQjmLw1DnUNH0V3XHA,6
32168,g-fnzGehQxZnTe-YdB5F_Q,33
32169,80yjlpnr7BcZFabYo1juJQ,84
32170,YEcVu4YVgytw7Jz-ORtHNw,8
32171,ArxfFWRwJd-pDTYmHJARGw,7
32172,ZN-Kbw2h5RAMOkewB1jLuw,2
32173,Rql1ogAF1OehzHW3uc1HuQ,3
32174,uxF4qJXctG9vmbTZeFaxlA,2
32175,qyhP3yw3z5inFMvRoOUepw,12
32176,I00svm1goeJX-dGllzAd8A,1
32177,gfhXRHc1Z2_s6NtE2Yep8g,36
32178,9ZDhxVN4FhPqr8lH3MAXnw,54
32179,v7AEFiMk21qhbyM9Juk_fw,7
32180,NlPo53x-La1c5oPzwIdIdw,48
32181,gVUtrEhYXrmnVWDyW2VBqg,479
32182,31R6vlT0uOaniSs5hHpiuA,1
32183,zSxrTbl6sFIMKNrWbT04Aw,6
32184,XovuAwXYtJHkZ50c_j1NJQ,2
32185,wFS6d7q97cWfw6qxpEQR4g,25
32186,Hffp3fzgzY_TP0LB5xaX9A,6
32187,ZOwEPWw-F1FHAOHc0m19Cw,3
32188,FHnO_TDjGbVDWzRtQN1uiw,7
32189,w0h65-bWY0o94KHhqSfYYg,1
32190,iJhMRKmhfo0qUUtfGZGE9Q,70
32191,auEIdTBTWd2YvVpXmMc8-A,53
32192,A5TqOj1IOQ_xjhLXdsolrw,5
32193,MbtjH6sHzIHrqbl6k0h0ig,51
32194,XaxFseR7bK61FxwHvFzuQA,18
32195,D9KN0ae-M0VyoWQv3Xd9hg,11
32196,dB-8KEwMhsuF-dvG8DaeRA,1
32197,o5ch055ATjfHgNFwgXbGcA,45
32198,1HWhqVyp2_MLgK58b5lB_g,24
